date,open,high,low,close,volume
2019-02-26 00:00:00+05:30,1199.0,1199.0,1199.0,1199.0,300
2019-02-27 00:00:00+05:30,1200.0,1200.0,1200.0,1200.0,50
2019-02-28 00:00:00+05:30,1200.0,1200.0,1200.0,1200.0,150
2019-03-06 00:00:00+05:30,1200.0,1200.0,1200.0,1200.0,250
2019-03-07 00:00:00+05:30,1200.0,1200.5,1197.16,1197.16,361
2019-03-26 00:00:00+05:30,1220.0,1220.0,1220.0,1220.0,30
2019-04-03 00:00:00+05:30,1220.0,1220.0,1220.0,1220.0,6
2019-04-04 00:00:00+05:30,1220.0,1220.0,1220.0,1220.0,25
2019-04-05 00:00:00+05:30,1220.0,1220.0,1220.0,1220.0,72
2019-04-18 00:00:00+05:30,1299.99,1299.99,1299.99,1299.99,1
2019-04-26 00:00:00+05:30,1305.0,1305.0,1305.0,1305.0,1
2019-06-03 00:00:00+05:30,1230.0,1230.0,1230.0,1230.0,25
2019-06-04 00:00:00+05:30,1240.0,1240.0,1240.0,1240.0,25
2019-06-11 00:00:00+05:30,1285.0,1285.0,1270.0,1272.0,20
2019-06-12 00:00:00+05:30,1272.2,1272.2,1261.0,1261.0,22
2019-06-14 00:00:00+05:30,1275.0,1280.0,1275.0,1275.0,210
2019-06-26 00:00:00+05:30,1274.4,1280.0,1274.4,1280.0,30
2019-07-01 00:00:00+05:30,1280.0,1282.0,1280.0,1282.0,40
2019-07-05 00:00:00+05:30,1299.8,1299.89,1254.0,1254.0,300
2019-07-08 00:00:00+05:30,1265.0,1265.0,1265.0,1265.0,42
2019-07-10 00:00:00+05:30,1275.0,1276.0,1272.2,1272.2,217
2019-07-12 00:00:00+05:30,1285.0,1303.99,1285.0,1303.99,100
2019-07-17 00:00:00+05:30,1304.0,1304.0,1304.0,1304.0,200
2019-07-19 00:00:00+05:30,1300.0,1300.0,1300.0,1300.0,30
2019-07-26 00:00:00+05:30,1285.0,1290.0,1285.0,1286.7,100
2019-07-31 00:00:00+05:30,1295.0,1295.0,1295.0,1295.0,100
2019-08-01 00:00:00+05:30,1280.0,1280.0,1280.0,1280.0,20
2019-08-05 00:00:00+05:30,1255.0,1255.0,1255.0,1255.0,20
2019-08-06 00:00:00+05:30,1255.0,1255.0,1255.0,1255.0,10
2019-08-08 00:00:00+05:30,1246.3,1246.3,1225.0,1225.0,50
2019-08-22 00:00:00+05:30,1248.75,1248.75,1248.75,1248.75,200
2019-08-26 00:00:00+05:30,1280.0,1280.0,1280.0,1280.0,100
2019-08-27 00:00:00+05:30,1279.88,1279.89,1279.88,1279.89,60
2019-08-28 00:00:00+05:30,1280.0,1280.0,1280.0,1280.0,100
2019-09-06 00:00:00+05:30,1260.0,1260.0,1260.0,1260.0,100
2019-09-11 00:00:00+05:30,1270.0,1270.0,1270.0,1270.0,58
2019-09-13 00:00:00+05:30,1240.0,1240.0,1240.0,1240.0,360
2019-09-18 00:00:00+05:30,1260.0,1260.0,1255.0,1255.0,700
2019-09-19 00:00:00+05:30,1269.0,1270.0,1269.0,1269.0,349
2019-09-23 00:00:00+05:30,1302.49,1302.49,1302.49,1302.49,190
2019-09-26 00:00:00+05:30,1280.0,1280.0,1280.0,1280.0,20
2019-09-27 00:00:00+05:30,1280.0,1280.0,1265.1,1274.3,96
2019-10-01 00:00:00+05:30,1309.99,1309.99,1270.0,1270.0,150
2019-10-03 00:00:00+05:30,1296.33,1300.0,1296.33,1300.0,300
2019-10-04 00:00:00+05:30,1320.0,1320.0,1295.0,1295.0,210
2019-10-14 00:00:00+05:30,1292.0,1292.0,1292.0,1292.0,85
2019-10-15 00:00:00+05:30,1292.0,1292.0,1292.0,1292.0,15
2019-10-16 00:00:00+05:30,1353.99,1353.99,1353.99,1353.99,1
2019-10-17 00:00:00+05:30,1270.05,1290.0,1270.05,1290.0,80
2019-10-27 00:00:00+05:30,1261.01,1290.0,1261.01,1284.82,56
2019-10-31 00:00:00+05:30,1290.8,1290.8,1290.8,1290.8,10
2019-11-07 00:00:00+05:30,1253.91,1295.0,1253.91,1295.0,232
2019-11-08 00:00:00+05:30,1300.0,1300.0,1300.0,1300.0,5
2019-11-20 00:00:00+05:30,1353.99,1353.99,1253.9,1253.9,400
2019-12-03 00:00:00+05:30,1315.5,1315.5,1315.5,1315.5,5
2019-12-06 00:00:00+05:30,1320.0,1329.9,1320.0,1329.9,150
2019-12-09 00:00:00+05:30,1371.99,1371.99,1299.35,1299.35,60
2019-12-17 00:00:00+05:30,1398.99,1399.0,1398.99,1399.0,500
2019-12-19 00:00:00+05:30,1340.0,1340.0,1340.0,1340.0,5
2019-12-20 00:00:00+05:30,1335.0,1335.0,1335.0,1335.0,400
2019-12-24 00:00:00+05:30,1335.0,1335.0,1335.0,1335.0,10
2019-12-30 00:00:00+05:30,1335.0,1335.0,1335.0,1335.0,190
2020-01-06 00:00:00+05:30,1330.0,1330.0,1330.0,1330.0,30
2020-01-07 00:00:00+05:30,1325.0,1325.0,1318.0,1318.0,401
2020-01-08 00:00:00+05:30,1331.0,1331.0,1331.0,1331.0,10
2020-01-09 00:00:00+05:30,1322.0,1322.0,1322.0,1322.0,1120
2020-01-17 00:00:00+05:30,1330.55,1330.55,1330.55,1330.55,10
2020-01-22 00:00:00+05:30,1330.0,1330.0,1330.0,1330.0,100
2020-01-27 00:00:00+05:30,1350.0,1350.0,1350.0,1350.0,73
2020-01-28 00:00:00+05:30,1350.0,1350.0,1350.0,1350.0,100
2020-01-29 00:00:00+05:30,1355.0,1355.0,1355.0,1355.0,200
2020-01-30 00:00:00+05:30,1355.0,1360.0,1355.0,1356.66,60
2020-02-01 00:00:00+05:30,1360.0,1360.0,1355.0,1355.0,105
2020-02-03 00:00:00+05:30,1360.0,1360.0,1360.0,1360.0,50
2020-02-04 00:00:00+05:30,1360.0,1360.0,1360.0,1360.0,5
2020-02-05 00:00:00+05:30,1360.0,1360.0,1360.0,1360.0,20
2020-02-06 00:00:00+05:30,1360.0,1360.0,1360.0,1360.0,30
2020-02-07 00:00:00+05:30,1360.0,1360.0,1360.0,1360.0,8
2020-02-28 00:00:00+05:30,1337.6,1338.0,1330.0,1330.41,174
2020-03-12 00:00:00+05:30,1325.05,1325.05,1325.0,1325.0,55
2020-03-13 00:00:00+05:30,1320.0,1320.0,1100.0,1100.0,500
2020-03-16 00:00:00+05:30,1280.0,1280.0,1256.5,1256.5,100
2020-03-17 00:00:00+05:30,1251.05,1251.05,1251.05,1251.05,5
2020-03-18 00:00:00+05:30,1231.05,1231.05,1231.05,1231.05,5
2020-03-23 00:00:00+05:30,1100.0,1143.0,1085.0,1102.54,145
2020-03-25 00:00:00+05:30,1102.0,1123.0,1101.0,1122.04,325
2020-04-01 00:00:00+05:30,1202.0,1202.0,1200.0,1200.0,800
2020-04-09 00:00:00+05:30,1256.0,1256.0,1255.0,1255.0,25
2020-04-13 00:00:00+05:30,1287.0,1287.0,1287.0,1287.0,150
2020-04-17 00:00:00+05:30,1304.9,1304.9,1304.9,1304.9,90
2020-04-20 00:00:00+05:30,1300.0,1307.0,1300.0,1305.39,239
2020-04-21 00:00:00+05:30,1305.39,1320.0,1300.0,1305.0,218
2020-04-24 00:00:00+05:30,1295.0,1296.0,1295.0,1295.0,275
2020-04-27 00:00:00+05:30,1291.0,1291.0,1290.0,1290.16,60
2020-04-28 00:00:00+05:30,1300.0,1300.0,1290.0,1290.95,105
2020-05-05 00:00:00+05:30,1314.0,1315.5,1301.0,1302.63,568
2020-05-18 00:00:00+05:30,1285.25,1285.25,1285.25,1285.25,35
2020-05-22 00:00:00+05:30,1327.0,1327.0,1327.0,1327.0,100
2020-05-29 00:00:00+05:30,1340.0,1340.0,1340.0,1340.0,40
2020-06-01 00:00:00+05:30,1357.0,1357.0,1357.0,1357.0,116
2020-06-05 00:00:00+05:30,1379.9,1379.91,1379.9,1379.9,40
