date,open,high,low,close,volume
2024-04-05 00:00:00+05:30,98.2,99.2,98.2,98.26,1900
2024-04-08 00:00:00+05:30,98.26,98.26,98.21,98.26,900
2024-04-09 00:00:00+05:30,98.26,98.26,98.16,98.21,1700
2024-04-10 00:00:00+05:30,98.22,98.52,98.2,98.2,2800
2024-04-12 00:00:00+05:30,98.25,98.32,98.25,98.32,2600
2024-04-15 00:00:00+05:30,98.32,98.34,98.25,98.26,14200
2024-04-18 00:00:00+05:30,98.26,98.26,98.25,98.25,600
2024-04-19 00:00:00+05:30,98.25,98.28,98.25,98.27,1400
2024-04-22 00:00:00+05:30,98.27,98.27,98.27,98.27,500
2024-04-23 00:00:00+05:30,98.33,98.5,98.33,98.5,2300
2024-04-24 00:00:00+05:30,98.5,98.5,98.41,98.42,3900
2024-04-25 00:00:00+05:30,98.42,98.42,98.42,98.42,7200
2024-04-26 00:00:00+05:30,98.42,98.45,98.42,98.45,2100
2024-04-29 00:00:00+05:30,98.45,98.45,98.45,98.45,300
2024-04-30 00:00:00+05:30,98.5,98.79,98.5,98.79,200
2024-05-02 00:00:00+05:30,98.6,98.81,98.6,98.81,3000
2024-05-03 00:00:00+05:30,98.33,98.42,98.33,98.42,1100
2024-05-06 00:00:00+05:30,98.48,99.0,98.48,98.7,400
2024-05-07 00:00:00+05:30,98.7,98.92,98.53,98.86,1400
2024-05-08 00:00:00+05:30,98.75,98.99,98.75,98.99,800
2024-05-09 00:00:00+05:30,98.53,98.57,98.53,98.57,500
2024-05-10 00:00:00+05:30,98.62,98.71,98.62,98.71,900
2024-05-13 00:00:00+05:30,98.71,99.43,98.71,98.9,1000
2024-05-14 00:00:00+05:30,98.85,98.85,98.78,98.8,4300
2024-05-15 00:00:00+05:30,98.77,98.77,98.77,98.77,300
2024-05-16 00:00:00+05:30,99.0,99.0,98.92,98.93,5600
2024-05-17 00:00:00+05:30,98.91,99.0,98.91,99.0,1300
2024-05-18 00:00:00+05:30,99.0,99.0,99.0,99.0,100
2024-05-21 00:00:00+05:30,99.0,99.12,98.88,99.12,600
2024-05-22 00:00:00+05:30,98.8,98.9,98.8,98.9,1500
2024-05-23 00:00:00+05:30,98.99,99.0,98.99,99.0,200
