date,open,high,low,close,volume
2019-01-01 00:00:00+05:30,14355.05,14373.15,14230.75,14348.0,0
2019-01-02 00:00:00+05:30,14277.5,14335.8,14036.3,14140.55,0
2019-01-03 00:00:00+05:30,14121.7,14145.3,13892.55,13914.6,0
2019-01-04 00:00:00+05:30,13949.5,14073.35,13849.45,14043.05,0
2019-01-07 00:00:00+05:30,14130.4,14243.15,14095.65,14137.05,0
2019-01-08 00:00:00+05:30,14138.0,14165.65,14034.2,14106.35,0
2019-01-09 00:00:00+05:30,14161.9,14202.65,13948.0,14061.0,0
2019-01-10 00:00:00+05:30,14033.85,14065.9,13957.8,14004.55,0
2019-01-11 00:00:00+05:30,14008.15,14076.85,13848.4,13937.55,0
2019-01-14 00:00:00+05:30,13929.15,13929.15,13804.15,13865.2,0
2019-01-15 00:00:00+05:30,13975.05,14185.6,13948.4,14162.6,0
2019-01-16 00:00:00+05:30,14218.35,14338.6,14211.75,14242.6,0
2019-01-17 00:00:00+05:30,14318.95,14366.8,14208.65,14257.5,0
2019-01-18 00:00:00+05:30,14365.75,14667.1,14272.15,14607.5,0
2019-01-21 00:00:00+05:30,14686.45,15000.15,14633.75,14963.85,0
2019-01-22 00:00:00+05:30,14937.1,15047.7,14844.25,14949.85,0
2019-01-23 00:00:00+05:30,14949.75,15046.6,14813.5,14849.8,0
2019-01-24 00:00:00+05:30,14843.9,15067.55,14812.0,14990.4,0
2019-01-25 00:00:00+05:30,15027.4,15160.75,14895.0,14970.05,0
2019-01-28 00:00:00+05:30,15006.25,15019.05,14755.85,14820.05,0
2019-01-29 00:00:00+05:30,14816.0,14822.6,14570.0,14630.5,0
2019-01-30 00:00:00+05:30,14670.75,14723.05,14426.25,14479.25,0
2019-01-31 00:00:00+05:30,14541.45,14816.25,14532.65,14792.95,0
2019-02-01 00:00:00+05:30,14867.05,15025.6,14770.55,14975.75,0
2019-02-04 00:00:00+05:30,14934.35,15269.55,14891.55,15215.35,0
2019-02-05 00:00:00+05:30,15214.7,15309.3,15131.7,15198.95,0
2019-02-06 00:00:00+05:30,15229.7,15433.85,15209.0,15394.15,0
2019-02-07 00:00:00+05:30,15395.3,15472.65,15185.5,15225.1,0
2019-02-08 00:00:00+05:30,15161.5,15307.4,14983.85,15013.65,0
2019-02-11 00:00:00+05:30,14975.4,14977.15,14730.2,14762.9,0
2019-02-12 00:00:00+05:30,14747.2,14943.8,14747.05,14802.15,0
2019-02-13 00:00:00+05:30,14848.9,14899.05,14495.85,14576.15,0
2019-02-14 00:00:00+05:30,14526.4,14530.1,14261.3,14335.1,0
2019-02-15 00:00:00+05:30,14455.5,14651.65,14329.0,14618.45,0
2019-02-18 00:00:00+05:30,14665.55,14696.05,14377.25,14433.8,0
2019-02-19 00:00:00+05:30,14410.65,14635.65,14377.75,14411.05,0
2019-02-20 00:00:00+05:30,14515.7,14747.9,14477.9,14679.15,0
2019-02-21 00:00:00+05:30,14686.3,14844.35,14627.5,14796.8,0
2019-02-22 00:00:00+05:30,14807.05,14844.5,14719.1,14777.05,0
2019-02-25 00:00:00+05:30,14806.2,14825.75,14646.05,14762.95,0
2019-02-26 00:00:00+05:30,14532.8,14807.9,14474.1,14695.6,0
2019-02-27 00:00:00+05:30,14769.5,14919.1,14586.4,14689.05,0
2019-02-28 00:00:00+05:30,14785.45,14873.05,14704.9,14818.5,0
2019-03-01 00:00:00+05:30,14885.9,14930.6,14796.55,14857.85,0
2019-03-05 00:00:00+05:30,14834.0,15130.15,14793.15,15108.6,0
2019-03-06 00:00:00+05:30,15151.6,15409.2,15127.8,15363.05,0
2019-03-07 00:00:00+05:30,15383.3,15485.9,15319.0,15348.35,0
2019-03-08 00:00:00+05:30,15331.5,15390.65,15253.1,15352.55,0
2019-03-11 00:00:00+05:30,15412.85,15821.4,15386.85,15770.95,0
2019-03-12 00:00:00+05:30,15891.15,16032.75,15870.9,15991.15,0
2019-03-13 00:00:00+05:30,16025.25,16091.25,15850.95,16041.8,0
2019-03-14 00:00:00+05:30,16041.8,16148.1,15986.9,16024.95,0
2019-03-15 00:00:00+05:30,16075.7,16219.5,15981.95,16046.2,0
2019-03-18 00:00:00+05:30,16138.0,16394.7,16119.95,16333.15,0
2019-03-19 00:00:00+05:30,16458.8,16632.9,16358.15,16593.9,0
2019-03-20 00:00:00+05:30,16607.25,16607.25,16353.3,16397.4,0
2019-03-22 00:00:00+05:30,16408.05,16501.6,16103.85,16152.3,0
2019-03-25 00:00:00+05:30,16048.45,16198.0,15973.45,16147.9,0
2019-03-26 00:00:00+05:30,16218.0,16575.9,16218.0,16541.35,0
2019-03-27 00:00:00+05:30,16624.05,16624.05,16283.95,16330.1,0
2019-03-28 00:00:00+05:30,16344.05,16493.4,16266.75,16384.5,0
2019-03-29 00:00:00+05:30,16495.55,16605.9,16455.15,16484.0,0
2019-04-01 00:00:00+05:30,16571.4,16660.95,16393.45,16532.1,0
2019-04-02 00:00:00+05:30,16585.9,16631.0,16469.7,16523.5,0
2019-04-03 00:00:00+05:30,16575.95,16590.4,16232.35,16258.65,0
2019-04-04 00:00:00+05:30,16297.3,16316.3,16054.85,16120.6,0
