date,open,high,low,close,volume
2020-12-02 00:00:00+05:30,4800.0,5250.0,4700.0,4872.7,88
2020-12-03 00:00:00+05:30,4800.0,4980.0,4800.0,4916.4,66
2020-12-04 00:00:00+05:30,4851.0,4955.0,4750.0,4856.23,235
2020-12-07 00:00:00+05:30,4800.0,4950.0,4374.51,4802.05,429
2020-12-08 00:00:00+05:30,4809.1,4900.0,4809.1,4835.1,97
2020-12-09 00:00:00+05:30,4835.1,4968.95,4790.0,4865.12,174
2020-12-10 00:00:00+05:30,4825.25,4887.99,4825.0,4864.76,86
2020-12-11 00:00:00+05:30,4850.0,4899.0,4801.0,4802.8,163
2020-12-14 00:00:00+05:30,4800.0,4899.0,4800.0,4802.1,116
2020-12-15 00:00:00+05:30,4802.11,4850.0,4790.0,4811.38,248
2020-12-16 00:00:00+05:30,4800.0,4814.0,4800.0,4803.91,62
2020-12-17 00:00:00+05:30,4812.0,4874.96,4806.0,4817.55,59
2020-12-18 00:00:00+05:30,4812.0,4897.0,4812.0,4842.14,55
2020-12-21 00:00:00+05:30,4830.01,4889.9,4830.01,4835.24,89
2020-12-22 00:00:00+05:30,4835.24,4850.0,4805.0,4834.43,189
2020-12-23 00:00:00+05:30,4834.0,4870.0,4802.0,4870.0,150
2020-12-24 00:00:00+05:30,4870.0,4890.0,4840.0,4856.46,123
2020-12-28 00:00:00+05:30,4900.0,4950.0,4821.0,4914.0,169
2020-12-29 00:00:00+05:30,4990.0,4990.0,4910.0,4915.05,244
2020-12-30 00:00:00+05:30,4990.0,4990.0,4903.0,4926.42,172
2020-12-31 00:00:00+05:30,4901.0,4955.0,4901.0,4949.76,161
2021-01-01 00:00:00+05:30,4949.76,4970.0,4931.0,4960.0,199
2021-01-04 00:00:00+05:30,4960.0,5000.0,4960.0,4982.06,306
2021-01-05 00:00:00+05:30,4982.06,5000.0,4971.0,4990.0,215
2021-01-06 00:00:00+05:30,4976.0,4998.0,4976.0,4982.1,138
2021-01-07 00:00:00+05:30,4980.0,5030.0,4970.0,4971.0,53
2021-01-08 00:00:00+05:30,4971.0,5017.0,4935.0,4997.0,252
2021-01-11 00:00:00+05:30,4930.0,5025.0,4900.0,4950.0,173
2021-01-12 00:00:00+05:30,5003.0,5003.0,4935.0,4941.1,36
2021-01-13 00:00:00+05:30,4970.0,5003.0,4926.0,4957.56,79
2021-01-14 00:00:00+05:30,4931.0,4999.0,4925.0,4940.0,100
2021-01-15 00:00:00+05:30,4940.0,4978.0,4930.01,4940.0,45
2021-01-18 00:00:00+05:30,4935.0,4950.0,4900.01,4944.99,86
