date,open,high,low,close,volume
2024-02-01 00:00:00+05:30,366.43,379.0,364.04,364.13,186
2024-02-02 00:00:00+05:30,373.23,377.42,367.0,374.74,1807
2024-02-05 00:00:00+05:30,384.1,384.1,370.8,370.93,1940
2024-02-06 00:00:00+05:30,380.2,432.0,375.3,409.27,294
2024-02-07 00:00:00+05:30,399.7,402.0,378.05,379.02,6594
2024-02-08 00:00:00+05:30,382.67,386.07,371.99,378.59,1241
2024-02-09 00:00:00+05:30,382.01,386.06,368.01,376.51,2138
2024-02-12 00:00:00+05:30,382.01,385.95,370.0,381.0,1496
2024-02-13 00:00:00+05:30,378.74,382.99,375.74,381.15,953
2024-02-14 00:00:00+05:30,386.99,386.99,372.05,378.04,599
2024-02-15 00:00:00+05:30,380.51,386.07,373.02,380.93,2722
2024-02-16 00:00:00+05:30,387.89,387.89,369.99,384.11,973
2024-02-19 00:00:00+05:30,384.11,384.43,381.3,381.88,130
2024-02-20 00:00:00+05:30,382.0,382.0,377.8,378.21,122
2024-02-21 00:00:00+05:30,378.21,380.81,373.16,374.61,297
2024-02-22 00:00:00+05:30,374.44,382.58,370.0,380.48,353
2024-02-23 00:00:00+05:30,383.0,384.0,380.0,380.09,75
2024-02-26 00:00:00+05:30,377.95,378.22,374.88,376.93,259
2024-02-27 00:00:00+05:30,377.56,377.56,377.31,377.31,81
2024-02-28 00:00:00+05:30,379.35,380.36,376.07,377.59,164
2024-02-29 00:00:00+05:30,376.09,377.59,376.09,377.26,77
2024-03-01 00:00:00+05:30,377.26,377.47,374.19,374.71,92
2024-03-02 00:00:00+05:30,377.59,379.28,377.59,379.28,2
2024-03-04 00:00:00+05:30,377.5,377.5,372.56,372.9,902
2024-03-05 00:00:00+05:30,372.9,372.9,366.5,368.87,927
2024-03-06 00:00:00+05:30,370.25,372.12,360.9,371.3,1115
2024-03-07 00:00:00+05:30,367.09,375.0,367.09,373.08,357
2024-03-11 00:00:00+05:30,373.1,373.1,368.38,370.64,542
2024-03-12 00:00:00+05:30,378.56,378.56,371.2,371.27,1364
2024-03-13 00:00:00+05:30,372.87,374.43,367.22,367.47,479
2024-03-14 00:00:00+05:30,368.75,377.0,367.81,377.0,400
2024-03-15 00:00:00+05:30,374.73,374.73,371.02,374.3,389
2024-03-18 00:00:00+05:30,373.3,373.3,367.28,368.49,158
2024-03-19 00:00:00+05:30,365.63,365.75,357.14,358.75,1199
2024-03-20 00:00:00+05:30,373.7,373.7,357.38,358.59,199
2024-03-21 00:00:00+05:30,361.73,361.73,359.0,360.26,98
2024-03-22 00:00:00+05:30,356.72,386.32,349.46,359.96,1221
2024-03-26 00:00:00+05:30,355.0,358.27,349.99,350.52,103517
2024-03-27 00:00:00+05:30,354.01,354.01,347.35,348.44,5087
2024-03-28 00:00:00+05:30,356.01,356.01,348.48,350.13,2278
2024-04-01 00:00:00+05:30,351.99,357.5,350.0,351.27,7381
2024-04-02 00:00:00+05:30,351.99,357.96,346.57,355.75,1694
2024-04-03 00:00:00+05:30,350.0,356.98,348.06,351.37,11773
2024-04-04 00:00:00+05:30,351.99,357.0,350.0,356.4,7581
2024-04-05 00:00:00+05:30,357.0,361.6,351.0,353.22,6157
2024-04-08 00:00:00+05:30,358.01,358.01,351.0,351.48,5535
2024-04-09 00:00:00+05:30,355.51,356.01,350.67,351.35,7846
2024-04-10 00:00:00+05:30,349.99,357.0,349.11,354.15,1973
2024-04-12 00:00:00+05:30,351.99,354.95,350.0,351.13,3208
2024-04-15 00:00:00+05:30,350.66,352.0,344.13,345.52,5462
2024-04-16 00:00:00+05:30,344.0,345.55,335.5,337.12,20734
2024-04-18 00:00:00+05:30,338.01,341.71,335.13,335.61,6248
2024-04-19 00:00:00+05:30,335.62,336.95,328.18,334.97,6517
2024-04-22 00:00:00+05:30,331.91,344.99,331.9,336.97,2000
2024-04-23 00:00:00+05:30,338.5,338.76,335.68,337.65,1607
2024-04-24 00:00:00+05:30,338.67,338.68,334.05,335.09,5962
2024-04-25 00:00:00+05:30,346.49,346.49,334.1,336.51,1423
2024-04-26 00:00:00+05:30,340.0,342.5,334.54,337.12,2204
2024-04-29 00:00:00+05:30,330.38,343.97,330.38,336.88,3509
2024-04-30 00:00:00+05:30,336.88,337.44,332.0,332.77,8077
2024-05-02 00:00:00+05:30,337.69,337.7,331.8,332.8,12197
2024-05-03 00:00:00+05:30,333.11,333.97,327.76,330.08,9737
2024-05-06 00:00:00+05:30,332.06,334.12,331.02,332.83,1598
2024-05-07 00:00:00+05:30,332.82,336.12,330.53,334.86,10038
2024-05-08 00:00:00+05:30,334.86,336.22,333.23,334.8,1156
2024-05-09 00:00:00+05:30,334.42,339.9,331.44,334.15,1200
2024-05-10 00:00:00+05:30,331.0,335.0,327.73,331.14,2295
2024-05-13 00:00:00+05:30,335.0,335.0,327.73,330.82,854
2024-05-14 00:00:00+05:30,330.82,334.33,330.04,332.45,685
2024-05-15 00:00:00+05:30,329.99,335.0,327.74,332.21,1460
2024-05-16 00:00:00+05:30,336.5,338.0,333.55,337.16,2826
2024-05-17 00:00:00+05:30,337.16,338.74,334.01,336.35,1088
2024-05-18 00:00:00+05:30,337.17,341.5,333.6,336.01,15537
2024-05-21 00:00:00+05:30,340.01,341.5,330.0,339.21,5540
2024-05-22 00:00:00+05:30,338.99,338.99,330.0,336.74,1494
2024-05-23 00:00:00+05:30,338.73,342.45,338.49,341.12,4948
